rate_name,component,month,day_type,hour,value_usd_per_kwh,rate_lookup_id,source_value_name,sector
NBT26,delivery,Jun,Weekday,23,0.000798,USCA-SDXX-NB26-0000,Jun Weekday HS23,All
NBT26,delivery,Jun,Weekend,0,0.000685,USCA-SDXX-NB26-0000,Jun Weekend HS0,All
NBT26,delivery,Jun,Weekend,1,0.000664,USCA-SDXX-NB26-0000,Jun Weekend HS1,All
NBT26,delivery,Jun,Weekend,2,0.000664,USCA-SDXX-NB26-0000,Jun Weekend HS2,All
NBT26,delivery,Jun,Weekend,3,0.000668,USCA-SDXX-NB26-0000,Jun Weekend HS3,All
NBT26,delivery,Jun,Weekend,4,0.000641,USCA-SDXX-NB26-0000,Jun Weekend HS4,All
NBT26,delivery,Jun,Weekend,5,0.000718,USCA-SDXX-NB26-0000,Jun Weekend HS5,All
NBT26,delivery,Jun,Weekend,6,0.000663,USCA-SDXX-NB26-0000,Jun Weekend HS6,All
NBT26,delivery,Jun,Weekend,7,0.000546,USCA-SDXX-NB26-0000,Jun Weekend HS7,All
NBT26,delivery,Jun,Weekend,8,0.000165,USCA-SDXX-NB26-0000,Jun Weekend HS8,All
NBT26,delivery,Jun,Weekend,9,0.000118,USCA-SDXX-NB26-0000,Jun Weekend HS9,All
NBT26,delivery,Jun,Weekend,10,0.000161,USCA-SDXX-NB26-0000,Jun Weekend HS10,All
NBT26,delivery,Jun,Weekend,11,0.0001,USCA-SDXX-NB26-0000,Jun Weekend HS11,All
NBT26,delivery,Jun,Weekend,12,0.000111,USCA-SDXX-NB26-0000,Jun Weekend HS12,All
NBT26,delivery,Jun,Weekend,13,6.4e-05,USCA-SDXX-NB26-0000,Jun Weekend HS13,All
NBT26,delivery,Jun,Weekend,14,8.2e-05,USCA-SDXX-NB26-0000,Jun Weekend HS14,All
NBT26,delivery,Jun,Weekend,15,8.4e-05,USCA-SDXX-NB26-0000,Jun Weekend HS15,All
NBT26,delivery,Jun,Weekend,16,9.1e-05,USCA-SDXX-NB26-0000,Jun Weekend HS16,All
NBT26,delivery,Jun,Weekend,17,0.000196,USCA-SDXX-NB26-0000,Jun Weekend HS17,All
NBT26,delivery,Jun,Weekend,18,0.000674,USCA-SDXX-NB26-0000,Jun Weekend HS18,All
NBT26,delivery,Jun,Weekend,19,0.000902,USCA-SDXX-NB26-0000,Jun Weekend HS19,All
NBT26,delivery,Jun,Weekend,20,0.00078,USCA-SDXX-NB26-0000,Jun Weekend HS20,All
NBT26,delivery,Jun,Weekend,21,0.000739,USCA-SDXX-NB26-0000,Jun Weekend HS21,All
NBT26,delivery,Jun,Weekend,22,0.000733,USCA-SDXX-NB26-0000,Jun Weekend HS22,All
NBT26,delivery,Jun,Weekend,23,0.000694,USCA-SDXX-NB26-0000,Jun Weekend HS23,All
NBT26,delivery,Jul,Weekday,0,0.001408,USCA-SDXX-NB26-0000,Jul Weekday HS0,All
NBT26,delivery,Jul,Weekday,1,0.001519,USCA-SDXX-NB26-0000,Jul Weekday HS1,All
NBT26,delivery,Jul,Weekday,2,0.001362,USCA-SDXX-NB26-0000,Jul Weekday HS2,All
NBT26,delivery,Jul,Weekday,3,0.001128,USCA-SDXX-NB26-0000,Jul Weekday HS3,All
NBT26,delivery,Jul,Weekday,4,0.000649,USCA-SDXX-NB26-0000,Jul Weekday HS4,All
NBT26,delivery,Jul,Weekday,5,0.000648,USCA-SDXX-NB26-0000,Jul Weekday HS5,All
NBT26,delivery,Jul,Weekday,6,0.000678,USCA-SDXX-NB26-0000,Jul Weekday HS6,All
NBT26,delivery,Jul,Weekday,7,0.000645,USCA-SDXX-NB26-0000,Jul Weekday HS7,All
NBT26,delivery,Jul,Weekday,8,0.000613,USCA-SDXX-NB26-0000,Jul Weekday HS8,All
NBT26,delivery,Jul,Weekday,9,0.000663,USCA-SDXX-NB26-0000,Jul Weekday HS9,All
NBT26,delivery,Jul,Weekday,10,0.000673,USCA-SDXX-NB26-0000,Jul Weekday HS10,All
NBT26,delivery,Jul,Weekday,11,0.000536,USCA-SDXX-NB26-0000,Jul Weekday HS11,All
NBT26,delivery,Jul,Weekday,12,0.000495,USCA-SDXX-NB26-0000,Jul Weekday HS12,All
NBT26,delivery,Jul,Weekday,13,0.000455,USCA-SDXX-NB26-0000,Jul Weekday HS13,All
NBT26,delivery,Jul,Weekday,14,0.000453,USCA-SDXX-NB26-0000,Jul Weekday HS14,All
NBT26,delivery,Jul,Weekday,15,0.000475,USCA-SDXX-NB26-0000,Jul Weekday HS15,All
NBT26,delivery,Jul,Weekday,16,0.106076,USCA-SDXX-NB26-0000,Jul Weekday HS16,All
NBT26,delivery,Jul,Weekday,17,0.218578,USCA-SDXX-NB26-0000,Jul Weekday HS17,All
NBT26,delivery,Jul,Weekday,18,0.228001,USCA-SDXX-NB26-0000,Jul Weekday HS18,All
NBT26,delivery,Jul,Weekday,19,0.227326,USCA-SDXX-NB26-0000,Jul Weekday HS19,All
NBT26,delivery,Jul,Weekday,20,0.114117,USCA-SDXX-NB26-0000,Jul Weekday HS20,All
NBT26,delivery,Jul,Weekday,21,0.00324,USCA-SDXX-NB26-0000,Jul Weekday HS21,All
NBT26,delivery,Jul,Weekday,22,0.00253,USCA-SDXX-NB26-0000,Jul Weekday HS22,All
NBT26,delivery,Jul,Weekday,23,0.002101,USCA-SDXX-NB26-0000,Jul Weekday HS23,All
NBT26,delivery,Jul,Weekend,0,0.002006,USCA-SDXX-NB26-0000,Jul Weekend HS0,All
NBT26,delivery,Jul,Weekend,1,0.001184,USCA-SDXX-NB26-0000,Jul Weekend HS1,All
NBT26,delivery,Jul,Weekend,2,0.001149,USCA-SDXX-NB26-0000,Jul Weekend HS2,All
NBT26,delivery,Jul,Weekend,3,0.000903,USCA-SDXX-NB26-0000,Jul Weekend HS3,All
NBT26,delivery,Jul,Weekend,4,0.000644,USCA-SDXX-NB26-0000,Jul Weekend HS4,All
NBT26,delivery,Jul,Weekend,5,0.000651,USCA-SDXX-NB26-0000,Jul Weekend HS5,All
NBT26,delivery,Jul,Weekend,6,0.000616,USCA-SDXX-NB26-0000,Jul Weekend HS6,All
NBT26,delivery,Jul,Weekend,7,0.000588,USCA-SDXX-NB26-0000,Jul Weekend HS7,All
NBT26,delivery,Jul,Weekend,8,0.00023,USCA-SDXX-NB26-0000,Jul Weekend HS8,All
NBT26,delivery,Jul,Weekend,9,0.000227,USCA-SDXX-NB26-0000,Jul Weekend HS9,All
NBT26,delivery,Jul,Weekend,10,0.000247,USCA-SDXX-NB26-0000,Jul Weekend HS10,All
NBT26,delivery,Jul,Weekend,11,0.000206,USCA-SDXX-NB26-0000,Jul Weekend HS11,All
NBT26,delivery,Jul,Weekend,12,0.000229,USCA-SDXX-NB26-0000,Jul Weekend HS12,All
NBT26,delivery,Jul,Weekend,13,0.000242,USCA-SDXX-NB26-0000,Jul Weekend HS13,All
NBT26,delivery,Jul,Weekend,14,0.000187,USCA-SDXX-NB26-0000,Jul Weekend HS14,All
NBT26,delivery,Jul,Weekend,15,0.000223,USCA-SDXX-NB26-0000,Jul Weekend HS15,All
NBT26,delivery,Jul,Weekend,16,0.000224,USCA-SDXX-NB26-0000,Jul Weekend HS16,All
NBT26,delivery,Jul,Weekend,17,0.000654,USCA-SDXX-NB26-0000,Jul Weekend HS17,All
NBT26,delivery,Jul,Weekend,18,0.004694,USCA-SDXX-NB26-0000,Jul Weekend HS18,All
NBT26,delivery,Jul,Weekend,19,0.007031,USCA-SDXX-NB26-0000,Jul Weekend HS19,All
NBT26,delivery,Jul,Weekend,20,0.005751,USCA-SDXX-NB26-0000,Jul Weekend HS20,All
NBT26,delivery,Jul,Weekend,21,0.003066,USCA-SDXX-NB26-0000,Jul Weekend HS21,All
NBT26,delivery,Jul,Weekend,22,0.002172,USCA-SDXX-NB26-0000,Jul Weekend HS22,All
NBT26,delivery,Jul,Weekend,23,0.001781,USCA-SDXX-NB26-0000,Jul Weekend HS23,All
NBT26,delivery,Aug,Weekday,0,0.001585,USCA-SDXX-NB26-0000,Aug Weekday HS0,All
NBT26,delivery,Aug,Weekday,1,0.001171,USCA-SDXX-NB26-0000,Aug Weekday HS1,All
NBT26,delivery,Aug,Weekday,2,0.001034,USCA-SDXX-NB26-0000,Aug Weekday HS2,All
NBT26,delivery,Aug,Weekday,3,0.00079,USCA-SDXX-NB26-0000,Aug Weekday HS3,All
NBT26,delivery,Aug,Weekday,4,0.000786,USCA-SDXX-NB26-0000,Aug Weekday HS4,All
NBT26,delivery,Aug,Weekday,5,0.00079,USCA-SDXX-NB26-0000,Aug Weekday HS5,All
NBT26,delivery,Aug,Weekday,6,0.00075,USCA-SDXX-NB26-0000,Aug Weekday HS6,All
NBT26,delivery,Aug,Weekday,7,0.00067,USCA-SDXX-NB26-0000,Aug Weekday HS7,All
NBT26,delivery,Aug,Weekday,8,0.000606,USCA-SDXX-NB26-0000,Aug Weekday HS8,All
NBT26,delivery,Aug,Weekday,9,0.000595,USCA-SDXX-NB26-0000,Aug Weekday HS9,All
NBT26,delivery,Aug,Weekday,10,0.000592,USCA-SDXX-NB26-0000,Aug Weekday HS10,All
NBT26,delivery,Aug,Weekday,11,0.000587,USCA-SDXX-NB26-0000,Aug Weekday HS11,All
NBT26,delivery,Aug,Weekday,12,0.000586,USCA-SDXX-NB26-0000,Aug Weekday HS12,All
NBT26,delivery,Aug,Weekday,13,0.000584,USCA-SDXX-NB26-0000,Aug Weekday HS13,All
NBT26,delivery,Aug,Weekday,14,0.000587,USCA-SDXX-NB26-0000,Aug Weekday HS14,All
NBT26,delivery,Aug,Weekday,15,0.000608,USCA-SDXX-NB26-0000,Aug Weekday HS15,All
NBT26,delivery,Aug,Weekday,16,0.000786,USCA-SDXX-NB26-0000,Aug Weekday HS16,All
NBT26,delivery,Aug,Weekday,17,0.097765,USCA-SDXX-NB26-0000,Aug Weekday HS17,All
NBT26,delivery,Aug,Weekday,18,0.205757,USCA-SDXX-NB26-0000,Aug Weekday HS18,All
NBT26,delivery,Aug,Weekday,19,0.016682,USCA-SDXX-NB26-0000,Aug Weekday HS19,All
NBT26,delivery,Aug,Weekday,20,0.010681,USCA-SDXX-NB26-0000,Aug Weekday HS20,All
NBT26,delivery,Aug,Weekday,21,0.004701,USCA-SDXX-NB26-0000,Aug Weekday HS21,All
NBT26,delivery,Aug,Weekday,22,0.002743,USCA-SDXX-NB26-0000,Aug Weekday HS22,All
NBT26,delivery,Aug,Weekday,23,0.002191,USCA-SDXX-NB26-0000,Aug Weekday HS23,All
NBT26,delivery,Aug,Weekend,0,0.001732,USCA-SDXX-NB26-0000,Aug Weekend HS0,All
NBT26,delivery,Aug,Weekend,1,0.001425,USCA-SDXX-NB26-0000,Aug Weekend HS1,All
NBT26,delivery,Aug,Weekend,2,0.001139,USCA-SDXX-NB26-0000,Aug Weekend HS2,All
NBT26,delivery,Aug,Weekend,3,0.001063,USCA-SDXX-NB26-0000,Aug Weekend HS3,All
NBT26,delivery,Aug,Weekend,4,0.000741,USCA-SDXX-NB26-0000,Aug Weekend HS4,All
NBT26,delivery,Aug,Weekend,5,0.000741,USCA-SDXX-NB26-0000,Aug Weekend HS5,All
NBT26,delivery,Aug,Weekend,6,0.000678,USCA-SDXX-NB26-0000,Aug Weekend HS6,All
NBT26,delivery,Aug,Weekend,7,0.000577,USCA-SDXX-NB26-0000,Aug Weekend HS7,All
NBT26,delivery,Aug,Weekend,8,0.000404,USCA-SDXX-NB26-0000,Aug Weekend HS8,All
NBT26,delivery,Aug,Weekend,9,0.000369,USCA-SDXX-NB26-0000,Aug Weekend HS9,All
NBT26,delivery,Aug,Weekend,10,0.000365,USCA-SDXX-NB26-0000,Aug Weekend HS10,All
NBT26,delivery,Aug,Weekend,11,0.000366,USCA-SDXX-NB26-0000,Aug Weekend HS11,All
NBT26,delivery,Aug,Weekend,12,0.000334,USCA-SDXX-NB26-0000,Aug Weekend HS12,All
NBT26,delivery,Aug,Weekend,13,0.000331,USCA-SDXX-NB26-0000,Aug Weekend HS13,All
NBT26,delivery,Aug,Weekend,14,0.000641,USCA-SDXX-NB26-0000,Aug Weekend HS14,All
NBT26,delivery,Aug,Weekend,15,0.000387,USCA-SDXX-NB26-0000,Aug Weekend HS15,All
NBT26,delivery,Aug,Weekend,16,0.000438,USCA-SDXX-NB26-0000,Aug Weekend HS16,All
NBT26,delivery,Aug,Weekend,17,0.000627,USCA-SDXX-NB26-0000,Aug Weekend HS17,All
NBT26,delivery,Aug,Weekend,18,0.000991,USCA-SDXX-NB26-0000,Aug Weekend HS18,All
NBT26,delivery,Aug,Weekend,19,0.004957,USCA-SDXX-NB26-0000,Aug Weekend HS19,All
NBT26,delivery,Aug,Weekend,20,0.00376,USCA-SDXX-NB26-0000,Aug Weekend HS20,All
NBT26,delivery,Aug,Weekend,21,0.002177,USCA-SDXX-NB26-0000,Aug Weekend HS21,All
NBT26,delivery,Aug,Weekend,22,0.002876,USCA-SDXX-NB26-0000,Aug Weekend HS22,All
NBT26,delivery,Aug,Weekend,23,0.002132,USCA-SDXX-NB26-0000,Aug Weekend HS23,All
NBT26,delivery,Sep,Weekday,0,0.000862,USCA-SDXX-NB26-0000,Sep Weekday HS0,All
NBT26,delivery,Sep,Weekday,1,0.000842,USCA-SDXX-NB26-0000,Sep Weekday HS1,All
NBT26,delivery,Sep,Weekday,2,0.000827,USCA-SDXX-NB26-0000,Sep Weekday HS2,All
NBT26,delivery,Sep,Weekday,3,0.000792,USCA-SDXX-NB26-0000,Sep Weekday HS3,All
NBT26,delivery,Sep,Weekday,4,0.00078,USCA-SDXX-NB26-0000,Sep Weekday HS4,All
NBT26,delivery,Sep,Weekday,5,0.000808,USCA-SDXX-NB26-0000,Sep Weekday HS5,All
NBT26,delivery,Sep,Weekday,6,0.000783,USCA-SDXX-NB26-0000,Sep Weekday HS6,All
NBT26,delivery,Sep,Weekday,7,0.000655,USCA-SDXX-NB26-0000,Sep Weekday HS7,All
NBT26,delivery,Sep,Weekday,8,0.000585,USCA-SDXX-NB26-0000,Sep Weekday HS8,All
NBT26,delivery,Sep,Weekday,9,0.000546,USCA-SDXX-NB26-0000,Sep Weekday HS9,All
NBT26,delivery,Sep,Weekday,10,0.000527,USCA-SDXX-NB26-0000,Sep Weekday HS10,All
NBT26,delivery,Sep,Weekday,11,0.000524,USCA-SDXX-NB26-0000,Sep Weekday HS11,All
NBT26,delivery,Sep,Weekday,12,0.000523,USCA-SDXX-NB26-0000,Sep Weekday HS12,All
NBT26,delivery,Sep,Weekday,13,0.002023,USCA-SDXX-NB26-0000,Sep Weekday HS13,All
NBT26,delivery,Sep,Weekday,14,0.001999,USCA-SDXX-NB26-0000,Sep Weekday HS14,All
NBT26,delivery,Sep,Weekday,15,0.000493,USCA-SDXX-NB26-0000,Sep Weekday HS15,All
NBT26,delivery,Sep,Weekday,16,0.000575,USCA-SDXX-NB26-0000,Sep Weekday HS16,All
NBT26,delivery,Sep,Weekday,17,0.000788,USCA-SDXX-NB26-0000,Sep Weekday HS17,All
NBT26,delivery,Sep,Weekday,18,0.001126,USCA-SDXX-NB26-0000,Sep Weekday HS18,All
NBT26,delivery,Sep,Weekday,19,0.00122,USCA-SDXX-NB26-0000,Sep Weekday HS19,All
NBT26,delivery,Sep,Weekday,20,0.000938,USCA-SDXX-NB26-0000,Sep Weekday HS20,All
NBT26,delivery,Sep,Weekday,21,0.000864,USCA-SDXX-NB26-0000,Sep Weekday HS21,All
NBT26,delivery,Sep,Weekday,22,0.000987,USCA-SDXX-NB26-0000,Sep Weekday HS22,All
NBT26,delivery,Sep,Weekday,23,0.00089,USCA-SDXX-NB26-0000,Sep Weekday HS23,All
NBT26,delivery,Sep,Weekend,0,0.00099,USCA-SDXX-NB26-0000,Sep Weekend HS0,All
NBT26,delivery,Sep,Weekend,1,0.001007,USCA-SDXX-NB26-0000,Sep Weekend HS1,All
NBT26,delivery,Sep,Weekend,2,0.000987,USCA-SDXX-NB26-0000,Sep Weekend HS2,All
NBT26,delivery,Sep,Weekend,3,0.000735,USCA-SDXX-NB26-0000,Sep Weekend HS3,All
NBT26,delivery,Sep,Weekend,4,0.000726,USCA-SDXX-NB26-0000,Sep Weekend HS4,All
NBT26,delivery,Sep,Weekend,5,0.000725,USCA-SDXX-NB26-0000,Sep Weekend HS5,All
NBT26,delivery,Sep,Weekend,6,0.000705,USCA-SDXX-NB26-0000,Sep Weekend HS6,All
NBT26,delivery,Sep,Weekend,7,0.000579,USCA-SDXX-NB26-0000,Sep Weekend HS7,All
NBT26,delivery,Sep,Weekend,8,0.000341,USCA-SDXX-NB26-0000,Sep Weekend HS8,All
NBT26,delivery,Sep,Weekend,9,0.000219,USCA-SDXX-NB26-0000,Sep Weekend HS9,All
NBT26,delivery,Sep,Weekend,10,0.000189,USCA-SDXX-NB26-0000,Sep Weekend HS10,All
NBT26,delivery,Sep,Weekend,11,0.000183,USCA-SDXX-NB26-0000,Sep Weekend HS11,All
NBT26,delivery,Sep,Weekend,12,0.000156,USCA-SDXX-NB26-0000,Sep Weekend HS12,All
NBT26,delivery,Sep,Weekend,13,0.000175,USCA-SDXX-NB26-0000,Sep Weekend HS13,All
NBT26,delivery,Sep,Weekend,14,0.000215,USCA-SDXX-NB26-0000,Sep Weekend HS14,All
NBT26,delivery,Sep,Weekend,15,0.000241,USCA-SDXX-NB26-0000,Sep Weekend HS15,All
NBT26,delivery,Sep,Weekend,16,0.197694,USCA-SDXX-NB26-0000,Sep Weekend HS16,All
NBT26,delivery,Sep,Weekend,17,0.414199,USCA-SDXX-NB26-0000,Sep Weekend HS17,All
NBT26,delivery,Sep,Weekend,18,0.412148,USCA-SDXX-NB26-0000,Sep Weekend HS18,All
NBT26,delivery,Sep,Weekend,19,0.209425,USCA-SDXX-NB26-0000,Sep Weekend HS19,All
NBT26,delivery,Sep,Weekend,20,0.201186,USCA-SDXX-NB26-0000,Sep Weekend HS20,All
NBT26,delivery,Sep,Weekend,21,0.001515,USCA-SDXX-NB26-0000,Sep Weekend HS21,All
NBT26,delivery,Sep,Weekend,22,0.001575,USCA-SDXX-NB26-0000,Sep Weekend HS22,All
NBT26,delivery,Sep,Weekend,23,0.001313,USCA-SDXX-NB26-0000,Sep Weekend HS23,All
NBT26,delivery,Oct,Weekday,0,0.000834,USCA-SDXX-NB26-0000,Oct Weekday HS0,All
NBT26,delivery,Oct,Weekday,1,0.00084,USCA-SDXX-NB26-0000,Oct Weekday HS1,All
NBT26,delivery,Oct,Weekday,2,0.000807,USCA-SDXX-NB26-0000,Oct Weekday HS2,All
NBT26,delivery,Oct,Weekday,3,0.000767,USCA-SDXX-NB26-0000,Oct Weekday HS3,All
NBT26,delivery,Oct,Weekday,4,0.000767,USCA-SDXX-NB26-0000,Oct Weekday HS4,All
NBT26,delivery,Oct,Weekday,5,0.000767,USCA-SDXX-NB26-0000,Oct Weekday HS5,All
NBT26,delivery,Oct,Weekday,6,0.000809,USCA-SDXX-NB26-0000,Oct Weekday HS6,All
NBT26,delivery,Oct,Weekday,7,0.000711,USCA-SDXX-NB26-0000,Oct Weekday HS7,All
NBT26,delivery,Oct,Weekday,8,0.000613,USCA-SDXX-NB26-0000,Oct Weekday HS8,All
NBT26,delivery,Oct,Weekday,9,0.000557,USCA-SDXX-NB26-0000,Oct Weekday HS9,All
NBT26,delivery,Oct,Weekday,10,0.000546,USCA-SDXX-NB26-0000,Oct Weekday HS10,All
NBT26,delivery,Oct,Weekday,11,0.000529,USCA-SDXX-NB26-0000,Oct Weekday HS11,All
NBT26,delivery,Oct,Weekday,12,0.000522,USCA-SDXX-NB26-0000,Oct Weekday HS12,All
NBT26,delivery,Oct,Weekday,13,0.000516,USCA-SDXX-NB26-0000,Oct Weekday HS13,All
NBT26,delivery,Oct,Weekday,14,0.000512,USCA-SDXX-NB26-0000,Oct Weekday HS14,All
NBT26,delivery,Oct,Weekday,15,0.00051,USCA-SDXX-NB26-0000,Oct Weekday HS15,All
NBT26,delivery,Oct,Weekday,16,0.000566,USCA-SDXX-NB26-0000,Oct Weekday HS16,All
NBT26,delivery,Oct,Weekday,17,0.098596,USCA-SDXX-NB26-0000,Oct Weekday HS17,All
NBT26,delivery,Oct,Weekday,18,0.101085,USCA-SDXX-NB26-0000,Oct Weekday HS18,All
NBT26,delivery,Oct,Weekday,19,0.002131,USCA-SDXX-NB26-0000,Oct Weekday HS19,All
NBT26,delivery,Oct,Weekday,20,0.002088,USCA-SDXX-NB26-0000,Oct Weekday HS20,All
NBT26,delivery,Oct,Weekday,21,0.000787,USCA-SDXX-NB26-0000,Oct Weekday HS21,All
NBT26,delivery,Oct,Weekday,22,0.000851,USCA-SDXX-NB26-0000,Oct Weekday HS22,All
NBT26,delivery,Oct,Weekday,23,0.000859,USCA-SDXX-NB26-0000,Oct Weekday HS23,All
NBT26,delivery,Oct,Weekend,0,0.000761,USCA-SDXX-NB26-0000,Oct Weekend HS0,All
NBT26,delivery,Oct,Weekend,1,0.00077,USCA-SDXX-NB26-0000,Oct Weekend HS1,All
NBT26,delivery,Oct,Weekend,2,0.000736,USCA-SDXX-NB26-0000,Oct Weekend HS2,All
NBT26,delivery,Oct,Weekend,3,0.000743,USCA-SDXX-NB26-0000,Oct Weekend HS3,All
NBT26,delivery,Oct,Weekend,4,0.000727,USCA-SDXX-NB26-0000,Oct Weekend HS4,All
NBT26,delivery,Oct,Weekend,5,0.000719,USCA-SDXX-NB26-0000,Oct Weekend HS5,All
NBT26,delivery,Oct,Weekend,6,0.000696,USCA-SDXX-NB26-0000,Oct Weekend HS6,All
NBT26,delivery,Oct,Weekend,7,0.000626,USCA-SDXX-NB26-0000,Oct Weekend HS7,All
NBT26,delivery,Oct,Weekend,8,0.000413,USCA-SDXX-NB26-0000,Oct Weekend HS8,All
NBT26,delivery,Oct,Weekend,9,0.000199,USCA-SDXX-NB26-0000,Oct Weekend HS9,All
NBT26,delivery,Oct,Weekend,10,0.000196,USCA-SDXX-NB26-0000,Oct Weekend HS10,All
NBT26,delivery,Oct,Weekend,11,0.00019,USCA-SDXX-NB26-0000,Oct Weekend HS11,All
NBT26,delivery,Oct,Weekend,12,0.000188,USCA-SDXX-NB26-0000,Oct Weekend HS12,All
NBT26,delivery,Oct,Weekend,13,0.000179,USCA-SDXX-NB26-0000,Oct Weekend HS13,All
NBT26,delivery,Oct,Weekend,14,0.000194,USCA-SDXX-NB26-0000,Oct Weekend HS14,All
NBT26,delivery,Oct,Weekend,15,0.000206,USCA-SDXX-NB26-0000,Oct Weekend HS15,All
NBT26,delivery,Oct,Weekend,16,0.00036,USCA-SDXX-NB26-0000,Oct Weekend HS16,All
NBT26,delivery,Oct,Weekend,17,0.000766,USCA-SDXX-NB26-0000,Oct Weekend HS17,All
NBT26,delivery,Oct,Weekend,18,0.002634,USCA-SDXX-NB26-0000,Oct Weekend HS18,All
NBT26,delivery,Oct,Weekend,19,0.002311,USCA-SDXX-NB26-0000,Oct Weekend HS19,All
NBT26,delivery,Oct,Weekend,20,0.000765,USCA-SDXX-NB26-0000,Oct Weekend HS20,All
NBT26,delivery,Oct,Weekend,21,0.000742,USCA-SDXX-NB26-0000,Oct Weekend HS21,All
NBT26,delivery,Oct,Weekend,22,0.000859,USCA-SDXX-NB26-0000,Oct Weekend HS22,All
NBT26,delivery,Oct,Weekend,23,0.000803,USCA-SDXX-NB26-0000,Oct Weekend HS23,All
NBT26,delivery,Nov,Weekday,0,0.000785,USCA-SDXX-NB26-0000,Nov Weekday HS0,All
NBT26,delivery,Nov,Weekday,1,0.000772,USCA-SDXX-NB26-0000,Nov Weekday HS1,All
NBT26,delivery,Nov,Weekday,2,0.000756,USCA-SDXX-NB26-0000,Nov Weekday HS2,All
NBT26,delivery,Nov,Weekday,3,0.000746,USCA-SDXX-NB26-0000,Nov Weekday HS3,All
NBT26,delivery,Nov,Weekday,4,0.000785,USCA-SDXX-NB26-0000,Nov Weekday HS4,All
NBT26,delivery,Nov,Weekday,5,0.000801,USCA-SDXX-NB26-0000,Nov Weekday HS5,All
NBT26,delivery,Nov,Weekday,6,0.000768,USCA-SDXX-NB26-0000,Nov Weekday HS6,All
NBT26,delivery,Nov,Weekday,7,0.000675,USCA-SDXX-NB26-0000,Nov Weekday HS7,All
NBT26,delivery,Nov,Weekday,8,0.000581,USCA-SDXX-NB26-0000,Nov Weekday HS8,All
NBT26,delivery,Nov,Weekday,9,0.000556,USCA-SDXX-NB26-0000,Nov Weekday HS9,All
NBT26,delivery,Nov,Weekday,10,0.000535,USCA-SDXX-NB26-0000,Nov Weekday HS10,All
NBT26,delivery,Nov,Weekday,11,0.000513,USCA-SDXX-NB26-0000,Nov Weekday HS11,All
NBT26,delivery,Nov,Weekday,12,0.0005,USCA-SDXX-NB26-0000,Nov Weekday HS12,All
NBT26,delivery,Nov,Weekday,13,0.000442,USCA-SDXX-NB26-0000,Nov Weekday HS13,All
NBT26,delivery,Nov,Weekday,14,0.000455,USCA-SDXX-NB26-0000,Nov Weekday HS14,All
NBT26,delivery,Nov,Weekday,15,0.000592,USCA-SDXX-NB26-0000,Nov Weekday HS15,All
NBT26,delivery,Nov,Weekday,16,0.000846,USCA-SDXX-NB26-0000,Nov Weekday HS16,All
NBT26,delivery,Nov,Weekday,17,0.000868,USCA-SDXX-NB26-0000,Nov Weekday HS17,All
NBT26,delivery,Nov,Weekday,18,0.000814,USCA-SDXX-NB26-0000,Nov Weekday HS18,All
NBT26,delivery,Nov,Weekday,19,0.000795,USCA-SDXX-NB26-0000,Nov Weekday HS19,All
NBT26,delivery,Nov,Weekday,20,0.000785,USCA-SDXX-NB26-0000,Nov Weekday HS20,All
NBT26,delivery,Nov,Weekday,21,0.000803,USCA-SDXX-NB26-0000,Nov Weekday HS21,All
NBT26,delivery,Nov,Weekday,22,0.000814,USCA-SDXX-NB26-0000,Nov Weekday HS22,All
NBT26,delivery,Nov,Weekday,23,0.000814,USCA-SDXX-NB26-0000,Nov Weekday HS23,All
NBT26,delivery,Nov,Weekend,0,0.000751,USCA-SDXX-NB26-0000,Nov Weekend HS0,All
NBT26,delivery,Nov,Weekend,1,0.000719,USCA-SDXX-NB26-0000,Nov Weekend HS1,All
NBT26,delivery,Nov,Weekend,2,0.000705,USCA-SDXX-NB26-0000,Nov Weekend HS2,All
NBT26,delivery,Nov,Weekend,3,0.000696,USCA-SDXX-NB26-0000,Nov Weekend HS3,All
NBT26,delivery,Nov,Weekend,4,0.000703,USCA-SDXX-NB26-0000,Nov Weekend HS4,All
NBT26,delivery,Nov,Weekend,5,0.000716,USCA-SDXX-NB26-0000,Nov Weekend HS5,All
NBT26,delivery,Nov,Weekend,6,0.000716,USCA-SDXX-NB26-0000,Nov Weekend HS6,All
NBT26,delivery,Nov,Weekend,7,0.000523,USCA-SDXX-NB26-0000,Nov Weekend HS7,All
NBT26,delivery,Nov,Weekend,8,0.000332,USCA-SDXX-NB26-0000,Nov Weekend HS8,All
NBT26,delivery,Nov,Weekend,9,0.000244,USCA-SDXX-NB26-0000,Nov Weekend HS9,All
NBT26,delivery,Nov,Weekend,10,0.00022,USCA-SDXX-NB26-0000,Nov Weekend HS10,All
NBT26,delivery,Nov,Weekend,11,0.000193,USCA-SDXX-NB26-0000,Nov Weekend HS11,All
NBT26,delivery,Nov,Weekend,12,0.00019,USCA-SDXX-NB26-0000,Nov Weekend HS12,All
NBT26,delivery,Nov,Weekend,13,0.000188,USCA-SDXX-NB26-0000,Nov Weekend HS13,All
NBT26,delivery,Nov,Weekend,14,0.000197,USCA-SDXX-NB26-0000,Nov Weekend HS14,All
NBT26,delivery,Nov,Weekend,15,0.00037,USCA-SDXX-NB26-0000,Nov Weekend HS15,All
NBT26,delivery,Nov,Weekend,16,0.000725,USCA-SDXX-NB26-0000,Nov Weekend HS16,All
